sku,barcode,title,category,subcategory_one,subcategory_two,price,stock_qty,available_stock,created_at
"65-12P20","8659001165","WOOD PAINTED | ROUND-12mm | HOLE 3-4mm | STONE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:56.943805+00:00"
"65-12P38","8659001165","WOOD PAINTED | ROUND-12mm | HOLE 3-4mm | TEAL (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-12P84","8659001165","WOOD PAINTED | ROUND-12mm | HOLE 3-4mm | TOFFEE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-12P42","8659001165","WOOD PAINTED | ROUND-12mm | HOLE 3-4mm | VANILLA (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-12P43","8659001165","WOOD PAINTED | ROUND-12mm | HOLE 3-4mm | WHITE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P2","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | APPLE GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P28","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | BLACK (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P88","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | BRIGHT YELLOW (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P7","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | BURNT ORANGE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P22","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | CERISE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P79","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | CHOC BROWN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P29","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | CORAL (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P5","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | CUSTARD (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P85","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | DARK BLUE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P32","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | DARK GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P6","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | DARK GREY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P45","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | DENIM (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P83","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | EGG SHELL (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P35","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | GRAPE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P27","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | LIGHT GREY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P19","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | LIGHT PINK (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P3","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | LIGHT TURQUOISE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P4","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | LILAC (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P60","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | LIME (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P9","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | MAGENTA (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P73","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | MAROON (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P78","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | MARSALA (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P34","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | MED GREY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P103","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | METALIC BRONZE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P104","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | METALIC COPPER (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P102","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | METALIC GOLD (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P101","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | METALIC SILVER (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P25","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | MINT (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P14","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | NAVY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P87","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | NUDE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P15","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | OLIVE GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P81","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | PEACH (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P65","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | PINK (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P17","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | PLUM (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P16","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | RED (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P8","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | ROYAL BLUE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P80","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | SALMON PINK (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P36","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | SEA GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P12","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | SKY BLUE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P20","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | STONE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P38","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | TEAL (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P84","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | TOFFEE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P42","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | VANILLA (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-14P43","8659001165","WOOD PAINTED | ROUND-14mm | HOLE 3-4mm | WHITE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-16P22","8659001165","WOOD PAINTED | ROUND-16mm | HOLE 3-4mm | CERISE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-16P32","8659001165","WOOD PAINTED | ROUND-16mm | HOLE 3-4mm | DARK GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-16P83","8659001165","WOOD PAINTED | ROUND-16mm | HOLE 3-4mm | EGG SHELL (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-16P27","8659001165","WOOD PAINTED | ROUND-16mm | HOLE 3-4mm | LIGHT GREY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-16P34","8659001165","WOOD PAINTED | ROUND-16mm | HOLE 3-4mm | MED GREY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-18P22","8659001165","WOOD PAINTED | ROUND-18mm | HOLE 4-5mm | CERISE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-18P5","8659001165","WOOD PAINTED | ROUND-18mm | HOLE 4-5mm | CUSTARD (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-18P32","8659001165","WOOD PAINTED | ROUND-18mm | HOLE 4-5mm | DARK GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-18P83","8659001165","WOOD PAINTED | ROUND-18mm | HOLE 4-5mm | EGG SHELL (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P2","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | APPLE GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P28","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | BLACK (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P88","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | BRIGHT YELLOW (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:04.917176+00:00"
"65-20P7","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | BURNT ORANGE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:03.011489+00:00"
"65-20P22","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | CERISE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:38:48.69733+00:00"
"65-20P79","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | CHOC BROWN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:38:49.631574+00:00"
"65-20P29","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | CORAL (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P5","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | CUSTARD (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:38:49.164725+00:00"
"65-20P85","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | DARK BLUE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:38:49.864554+00:00"
"65-20P32","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | DARK GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:00.137888+00:00"
"65-20P6","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | DARK GREY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:02.2896+00:00"
"65-20P45","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | DENIM (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:01.82004+00:00"
"65-20P83","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | EGG SHELL (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:04.205521+00:00"
"65-20P35","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | GRAPE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:00.634476+00:00"
"65-20P27","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | LIGHT GREY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P19","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | LIGHT PINK (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P3","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | LIGHT TURQUOISE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:59.872317+00:00"
"65-20P4","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | LILAC (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:01.115074+00:00"
"65-20P60","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | LIME (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:02.527496+00:00"
"65-20P9","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | MAGENTA (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:38:50.096298+00:00"
"65-20P73","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | MAROON (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:03.254986+00:00"
"65-20P78","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | MARSALA (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:38:49.39893+00:00"
"65-20P34","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | MED GREY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:00.40174+00:00"
"65-20P103","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | METALIC BRONZE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P104","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | METALIC COPPER (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P102","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | METALIC GOLD (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P101","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | METALIC SILVER (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P25","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | MINT (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P14","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | NAVY (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:38:48.448233+00:00"
"65-20P500","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | NEON YELLOW/GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:02.051394+00:00"
"65-20P87","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | NUDE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:04.677107+00:00"
"65-20P15","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | OLIVE GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P81","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | PEACH (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:03.968648+00:00"
"65-20P65","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | PINK (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:02.773454+00:00"
"65-20P17","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | PLUM (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P16","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | RED (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P8","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | ROYAL BLUE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:03.497245+00:00"
"65-20P80","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | SALMON PINK (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:03.730045+00:00"
"65-20P36","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | SEA GREEN (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:00.874787+00:00"
"65-20P12","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | SKY BLUE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P20","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | STONE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:57:58.206136+00:00"
"65-20P38","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | TEAL (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:38:48.931044+00:00"
"65-20P84","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | TOFFEE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:04.439059+00:00"
"65-20P42","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | VANILLA (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:01.347722+00:00"
"65-20P43","8659001165","WOOD PAINTED | ROUND-20mm | HOLE 4-5mm | WHITE (8659001165)","Beads","Wood","Painted","21","78","60","2026-06-29T19:58:01.580792+00:00"
"27-22P2","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | APPLE GREEN (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:24.001158+00:00"
"27-22P28","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | BLACK (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:24.935818+00:00"
"27-22P88","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | BRIGHT YELLOW (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:31.510549+00:00"
"27-22P7","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | BURNT ORANGE (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:28.923645+00:00"
"27-22P22","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | CERISE (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:38:27.390562+00:00"
"27-22P79","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | CHOC BROWN (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:29.618275+00:00"
"27-22P29","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | CORAL (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:25.1717+00:00"
"27-22P5","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | CUSTARD (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:27.747037+00:00"
"27-22P85","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | DARK BLUE (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:31.019061+00:00"
"27-22P32","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | DARK GREEN (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:25.633669+00:00"
"27-22P6","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | DARK GREY (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:28.207122+00:00"
"27-22P45","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | DENIM (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:27.5163+00:00"
"27-22P83","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | EGG SHELL (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:30.552652+00:00"
"27-22P35","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | GRAPE (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:26.110954+00:00"
"27-22P27","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | LIGHT GREY (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:24.700741+00:00"
"27-22P19","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | LIGHT PINK (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:23.767571+00:00"
"27-22P3","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | LIGHT TURQUOISE (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:25.405562+00:00"
"27-22P4","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | LILAC (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:26.807684+00:00"
"27-22P60","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | LIME (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:28.446126+00:00"
"27-22P9","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | MAGENTA (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:31.743707+00:00"
"27-22P73","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | MAROON (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:29.157028+00:00"
"27-22P78","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | MARSALA (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:29.386228+00:00"
"27-22P34","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | MED GREY (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:25.866756+00:00"
"27-22P103","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | METALIC BRONZE (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:22.123108+00:00"
"27-22P104","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | METALIC COPPER (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:22.351975+00:00"
"27-22P102","8659001127","WOOD PAINTED | ROUND-22mm | HOLE 3-4mm | METALIC GOLD (8659001127)","Beads","Wood","Painted","24","649","649","2026-06-29T19:57:21.88717+00:00"
